Station,Date,Time,Cl-Tot,NH4N,NO2N,NO3N,O2-Dis,O2-Dis-Sat,TIP,TP,Station Identifier,Latitude,Longitude
NLD00326,2015-10-23,,31.0,0.1320033,0.006402438,0.15124178,,,0.025,0.08,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2015-11-24,,31.0,0.388245,0.016158534,0.6094818,10.7,82.0,0.084,0.23,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2015-12-17,,30.0,0.4969536,0.012499998,0.6320552,9.8,83.0,0.063,0.18,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2016-02-23,,30.0,0.4115397,0.008231706,0.7223488,12.0,95.0,0.067,0.15,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2016-03-29,,32.0,0.01397682,0.00304878,0.4966148,11.6,97.0,0.021,0.12,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2016-04-12,,32.0,0.01941225,0.0011280486,0.2934542,12.1,114.0,0.014,0.06,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2016-05-10,,33.0,0.077649,0.00304878,0.07449222,8.3,91.0,0.012,0.09,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2016-06-07,,34.0,0.04736589,0.006402438,0.06997754,,,0.011,0.04,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2016-07-12,,33.0,0.01164735,0.000304878,0.000677202,9.7,107.0,0.0042,0.09,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2016-08-09,,33.0,0.04581291,0.000304878,0.008803626,11.0,117.0,0.0054,0.08,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2016-09-13,,32.0,0.02096523,0.00914634,0.06997754,10.3,120.0,0.0063,0.03,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2016-10-27,,32.0,0.1164735,0.004878048,0.11963902,9.0,79.0,0.022,0.09,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2016-11-23,,33.0,0.1087086,0.00304878,0.16027114,11.8,98.0,0.023,0.08,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2016-12-20,,32.0,0.1630629,0.004878048,0.2483074,11.0,84.0,0.029,0.07,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2017-01-31,,28.0,0.2717715,0.003963414,0.3160276,12.6,90.0,0.023,0.07,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2017-02-27,,31.0,0.2717715,0.007317072,0.5191882,11.0,93.0,0.041,0.11,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2017-03-21,,33.0,0.06444867,0.005487804,0.4063212,10.6,91.0,0.012,0.08,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2017-04-21,,35.0,0.04193046,0.0016463412,0.22347666,12.0,106.0,0.011,0.04,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2017-05-16,,35.0,0.03960099,0.0024695118,0.06320552,10.4,109.0,0.006,0.05,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2017-06-13,,39.0,0.04348344,0.001676829,0.017607252,9.6,101.0,0.01,0.06,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2017-07-11,,45.0,0.03494205,0.000304878,0.000677202,8.4,97.0,0.0048,0.07,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2017-08-02,,41.0,0.01320033,0.000304878,0.000677202,11.0,123.0,0.0027,0.08,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2017-09-05,,40.0,0.03028311,0.000304878,0.000677202,10.9,118.0,0.0036,0.07,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2017-10-30,,33.0,0.1475331,0.014329266,0.338601,9.7,84.0,0.043,0.26,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2017-11-21,,34.0,0.1164735,0.00609756,0.2934542,11.9,96.0,0.026,0.08,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2017-12-19,,32.0,0.3571854,0.006402438,0.6094818,12.8,92.0,0.059,0.11,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2018-01-25,,30.0,0.543543,0.008231706,0.7674956,11.8,97.0,0.056,0.16,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2018-03-22,,35.0,0.1087086,0.004268292,0.5417616,13.2,103.0,0.033,0.11,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2018-04-30,,34.0,0.02018874,0.000304878,0.0028893952,,,0.0033,0.12,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2018-05-23,,31.0,0.0465894,0.009756096,0.18510188,12.0,132.0,0.0096,0.12,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2018-06-26,,34.0,0.04115397,0.004878048,0.06094818,11.0,115.0,0.0077,0.1,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2018-07-24,,54.0,0.03960099,0.000304878,0.000677202,,177.0,0.01,0.05,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2018-08-28,,69.0,0.01863576,0.000304878,0.000677202,11.3,118.0,0.0061,0.17,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2018-09-25,,74.0,0.03028311,0.000304878,0.000677202,11.0,103.0,0.0078,0.1,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2018-10-29,,72.0,0.01630629,0.000762195,0.017155784,10.6,89.0,0.0063,0.06,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2018-11-27,,69.0,0.01708278,0.0007317072,0.06320552,12.9,96.0,0.006,0.04,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2018-12-17,,52.0,0.1941225,0.005487804,0.2483074,12.2,90.0,0.031,0.07,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2019-01-09,,53.0,0.1630629,0.00914634,0.338601,11.8,93.0,0.029,0.05,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2019-02-28,,45.0,0.01087086,0.008231706,0.6094818,13.4,114.0,0.011,0.04,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2019-03-27,,38.0,0.0931788,0.010975608,0.7223488,11.0,92.0,0.019,0.08,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2019-04-17,,40.0,0.01941225,0.0019207314,0.3160276,13.1,116.0,0.007,0.07,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2019-05-22,,42.0,0.1087086,0.0013109754,0.338601,8.9,88.0,0.007,0.05,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2019-06-19,,48.0,0.03028311,0.0008841462,0.000677202,8.3,96.0,0.004,0.05,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2019-07-24,,71.0,0.01242384,0.000304878,0.000677202,9.3,108.0,0.0031,0.07,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2019-08-27,,86.0,0.01320033,0.000304878,0.000677202,9.4,110.0,0.0037,0.09,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2019-09-24,,88.0,0.01397682,0.000304878,0.000677202,7.7,78.0,0.018,0.07,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2019-10-29,,56.0,0.0854139,0.010060974,0.2708808,9.8,87.0,0.02,0.09,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2019-11-28,,55.0,0.0854139,0.00457317,0.22347666,10.1,82.0,0.016,0.05,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2019-12-19,,52.0,0.1242384,0.007926828,0.4288946,11.1,87.0,0.028,0.08,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2020-01-29,,43.0,0.1475331,0.00762195,0.6094818,12.2,94.0,0.023,0.06,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2020-02-26,,40.0,0.1785927,0.011890242,0.8352158,11.6,92.0,0.033,0.1,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2020-04-23,,42.0,0.1708278,0.0008231706,0.13995508,11.0,103.0,0.0054,0.09,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2020-05-26,,46.0,0.1087086,0.003353658,0.05191882,9.8,99.0,0.015,0.07,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2020-06-24,,50.0,0.1242384,0.000304878,0.000677202,9.0,103.0,0.0074,0.07,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2020-07-23,,47.0,0.3028311,0.000304878,0.0028442484,,95.0,0.0063,0.1,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2020-08-25,,61.0,0.01630629,0.000304878,0.000677202,9.0,97.0,0.005,0.13,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2020-09-24,,58.0,0.077649,0.00304878,0.00677202,8.7,93.0,0.01,0.08,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2021-01-27,,36.0,0.310596,0.011890242,0.9255094,,,0.053,0.12,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2021-02-26,,34.0,0.388245,0.011585364,0.8126424,,,0.039,0.12,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2021-04-20,,36.0,0.0077649,0.00304878,0.338601,,,0.0068,0.04,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2021-05-20,,37.0,0.01941225,0.000304878,0.000677202,,,0.0038,0.1,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2021-06-22,,36.0,0.1087086,0.007012194,0.06997754,,,0.01,0.14,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2021-07-20,,37.0,0.04348344,0.000304878,0.000677202,,,0.0053,0.11,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2021-08-19,,37.0,0.01863576,0.000304878,0.000677202,,,0.031,0.11,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2021-09-22,,35.0,0.02950662,0.0026219508,0.0451468,,,0.0083,0.07,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2021-10-19,,36.0,0.00931788,0.0020121948,0.12189636,,,0.01,0.04,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2021-11-25,,33.0,0.1087086,0.008536584,0.3611744,,,0.046,0.06,ZUIDLAARDERMEER,53.1277,6.6915
NLD00326,2021-12-20,,34.0,0.2562417,0.009451218,0.564335,,,0.056,0.09,ZUIDLAARDERMEER,53.1277,6.6915
NLD00327,2017-01-11,,989.0,0.1320033,0.007317072,0.5191882,12.1,93.0,0.098,0.21,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2017-01-26,,,0.5746026,0.007926828,0.564335,12.1,87.0,0.089,0.18,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2017-02-08,,74.0,0.854139,0.017987802,0.7449222,11.5,86.0,0.12,0.25,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2017-03-07,,46.0,0.931788,0.014024388,0.7449222,9.4,76.0,0.091,0.24,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2017-04-06,,520.0,0.04814238,0.013109754,0.8126424,9.1,83.0,0.065,0.15,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2017-05-16,,1580.0,0.02950662,0.004878048,0.3837478,9.7,97.0,0.071,0.13,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2017-06-19,,1680.0,0.1320033,0.02743902,0.4063212,7.9,89.0,0.13,0.17,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2017-07-25,,1580.0,0.1941225,0.025609752,0.2934542,5.0,56.0,0.23,0.34,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2017-08-15,,1950.0,0.06522516,0.003963414,0.03160276,7.0,78.0,0.14,0.18,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2017-10-25,,191.0,0.1320033,0.02134146,0.5417616,7.8,75.0,0.11,0.19,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2017-11-15,,272.0,0.2174172,0.014939022,0.7223488,9.3,81.0,0.094,0.17,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2017-12-13,,58.0,0.77649,0.015853656,0.6320552,11.1,83.0,0.089,0.2,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2018-01-11,,37.0,0.5513079,0.009756096,0.7674956,10.6,79.0,0.067,0.23,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2018-02-08,,45.0,0.6444867,0.011585364,0.7674956,10.5,78.0,0.091,0.25,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2018-03-08,,231.0,0.3338907,0.00304878,0.9480828,12.9,91.0,0.1,0.26,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2018-04-05,,744.0,0.3338907,0.017378046,1.1060966,10.0,84.0,0.1,0.23,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2018-05-17,,328.0,0.1242384,0.017073168,0.3611744,7.4,77.0,0.06,0.14,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2018-06-21,,2220.0,0.1320033,0.024085362,0.2934542,6.4,72.0,0.17,0.22,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2018-07-17,,2290.0,0.07997847,0.009756096,0.338601,6.5,76.0,0.12,0.17,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2018-08-16,,2950.0,0.2407119,0.014634144,0.17607252,6.8,80.0,0.19,0.28,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2018-09-06,,2830.0,0.0854139,0.014329266,0.225734,7.3,82.0,0.16,0.27,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2018-10-25,,3220.0,0.0931788,0.005487804,0.00902936,9.1,91.0,0.11,0.16,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2018-11-15,,2110.0,0.1863576,0.010975608,0.20541794,9.7,87.0,0.089,0.16,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2018-12-13,,113.0,0.3571854,0.016463412,0.3611744,10.4,83.0,0.078,0.29,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2019-01-08,,605.0,0.3571854,0.01829268,0.564335,11.6,94.0,0.068,0.12,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2019-02-26,,535.0,0.4348344,0.014329266,0.9932296,9.7,81.0,0.14,0.21,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2019-03-20,,44.0,0.2950662,0.01219512,0.8577892,10.6,88.0,0.061,0.14,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2019-04-10,,72.0,0.2407119,0.0304878,1.0609498,8.8,80.0,0.11,0.19,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2019-05-23,,1990.0,0.1320033,0.014939022,0.6094818,8.1,84.0,0.085,0.15,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2019-06-17,,2040.0,0.3028311,0.02591463,0.451468,7.1,80.0,0.15,0.2,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2019-07-11,,2580.0,0.0854139,0.00762195,0.3160276,7.7,86.0,0.13,0.18,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2019-08-29,,2340.0,0.01397682,0.0028658532,0.2144473,8.5,100.0,0.094,0.14,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2019-10-22,,74.0,0.2717715,0.026219508,0.4063212,6.9,66.0,0.088,0.26,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2019-11-25,,341.0,0.4348344,0.0152439,0.564335,10.0,81.0,0.074,0.14,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2019-12-17,,68.0,0.3727152,0.01371951,0.7449222,10.8,86.0,0.1,0.19,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2020-02-12,,,0.5124834,0.021951216,0.8577892,11.3,90.0,0.077,0.18,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2020-05-14,,,0.03494205,0.00609756,0.6997754,9.0,88.0,0.061,0.15,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2020-07-20,,,0.03649503,0.02134146,0.2934542,9.3,106.0,0.077,0.14,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2020-08-12,,,1.164735,0.005182926,0.3611744,8.1,99.0,0.12,0.16,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2020-09-10,,,0.2174172,0.013414632,0.3611744,8.4,91.0,0.12,0.16,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2020-10-21,,,0.2174172,0.019207314,0.3611744,8.0,74.0,0.079,0.12,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00327,2020-11-19,,,0.1087086,0.014024388,0.6094818,9.8,89.0,0.11,0.2,EEMSKANAAL  EN  WINSCHOTERDIEP,53.3113,6.8843
NLD00328,2015-01-08,,124.0,0.6910761,0.018902436,1.3769774,12.0,91.0,0.031,,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2015-02-02,,114.0,0.854139,0.011585364,1.3318306,11.9,86.0,0.042,0.12,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2015-03-02,,109.0,0.6600165,0.012499998,1.8510188,11.6,92.0,0.035,0.13,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2015-03-30,,,0.3727152,0.0152439,1.12867,10.7,89.0,0.061,0.2,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2015-04-16,,124.0,0.1320033,0.016158534,1.1512434,10.4,97.0,0.02,0.07,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2015-05-11,,139.0,0.01630629,0.001981707,0.7449222,9.9,98.0,0.0061,0.08,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2015-06-17,,354.0,0.01863576,0.00304878,0.19413124,8.9,93.0,0.0039,0.04,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2015-07-23,,845.0,0.0310596,0.0023475606,0.016478582,6.8,75.0,0.0081,0.04,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2015-08-19,,170.0,0.2562417,0.005792682,0.08803626,5.9,64.0,0.03,0.08,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2015-09-01,,173.0,0.1087086,0.007012194,0.19638858,7.7,84.0,0.025,0.08,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2015-10-21,,148.0,0.2407119,0.012499998,0.2934542,8.9,78.0,0.02,0.04,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2015-11-12,,151.0,0.310596,0.021036582,0.4740414,9.0,85.0,0.028,0.06,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2015-12-07,,92.0,0.6056622,0.019207314,1.0383764,10.6,89.0,0.052,0.16,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2016-01-12,,133.0,0.5124834,0.011280486,0.7449222,12.5,91.0,0.046,0.14,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2016-02-09,,95.0,0.5590728,0.013109754,1.12867,10.1,85.0,0.033,0.19,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2016-03-09,,108.0,0.5202483,0.011890242,0.8126424,11.3,87.0,0.048,0.13,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2016-04-08,,136.0,0.1785927,0.013109754,0.6094818,10.3,91.0,0.023,0.1,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2016-04-28,,,0.0931788,0.008841462,0.5869084,10.7,92.0,0.016,0.03,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2016-05-18,,339.0,0.01863576,0.003353658,0.2708808,9.6,97.0,0.0031,0.04,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2016-06-21,,162.0,0.0931788,0.003658536,0.07449222,7.5,81.0,0.013,0.03,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2016-07-27,,266.0,0.01941225,0.0018902436,0.02483074,7.4,86.0,0.0058,0.04,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2016-08-16,,195.0,0.1009437,0.005487804,0.07223488,7.5,81.0,0.022,0.06,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2016-09-07,,215.0,0.1242384,0.004878048,0.07223488,6.5,72.0,0.025,0.09,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2016-10-25,,223.0,0.1320033,0.005792682,0.09932296,9.2,80.0,0.021,0.06,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2016-11-14,,207.0,0.310596,0.008536584,0.2934542,10.9,83.0,0.019,0.06,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2016-12-12,,178.0,0.6289569,0.01219512,0.5191882,9.8,78.0,0.024,0.1,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2017-01-11,,185.0,0.621192,0.007012194,0.4740414,12.5,92.0,0.017,0.09,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2017-01-26,,,0.77649,0.00914634,0.790069,11.4,81.0,0.023,0.1,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2017-02-08,,145.0,0.7687251,0.009451218,0.7449222,12.0,87.0,0.025,0.1,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2017-03-07,,115.0,0.5668377,0.01829268,1.3995508,10.3,84.0,0.026,0.12,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2017-04-06,,143.0,0.1242384,0.018902436,1.015803,9.3,86.0,0.015,0.06,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2017-05-16,,334.0,0.02096523,0.003658536,0.5417616,8.7,89.0,0.017,0.03,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2017-06-19,,432.0,0.03183609,0.004878048,0.2483074,7.3,82.0,0.0062,0.03,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2017-07-25,,229.0,0.077649,0.0025609752,0.09480828,7.4,82.0,0.016,0.05,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2017-08-15,,164.0,0.04736589,0.003963414,0.2483074,7.1,77.0,0.019,0.04,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2017-10-25,,110.0,0.2873013,0.023170728,0.6094818,8.5,80.0,0.033,0.1,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2017-11-15,,121.0,0.310596,0.015853656,0.7223488,10.1,83.0,0.021,0.09,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2017-12-13,,99.0,0.5280132,0.010365852,0.902936,12.5,90.0,0.034,0.14,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2018-01-11,,86.0,0.5357781,0.009451218,0.9255094,12.7,89.0,0.051,0.17,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2018-02-08,,90.0,0.5823675,0.00914634,0.8577892,11.5,82.0,0.052,0.13,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2018-03-08,,144.0,0.854139,0.007317072,0.677202,11.1,78.0,0.048,0.13,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2018-04-05,,146.0,0.2484768,0.010060974,0.6997754,11.2,97.0,0.025,0.11,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2018-05-17,,436.0,0.04969536,0.00762195,0.4740414,8.2,85.0,0.012,0.04,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2018-06-21,,273.0,0.1009437,0.012804876,0.3837478,6.6,72.0,0.017,0.04,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2018-07-17,,1230.0,0.05746026,0.0021036582,0.000677202,5.6,67.0,0.0063,0.03,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2018-08-16,,1020.0,0.0854139,0.0015548778,0.000677202,5.7,64.0,0.013,0.06,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2018-09-06,,713.0,0.0854139,0.0019207314,0.014446976,8.9,98.0,0.0046,0.04,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2018-10-25,,610.0,0.0465894,0.0016158534,0.04288946,9.2,87.0,0.013,0.03,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2018-11-15,,343.0,0.155298,0.002134146,0.06546286,10.1,86.0,0.012,0.03,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2018-12-13,,245.0,0.4115397,0.007317072,0.338601,12.1,94.0,0.014,0.03,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2019-01-09,,185.0,0.5901324,0.02591463,0.8803626,12.2,97.0,0.014,0.08,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2019-02-19,,135.0,0.6677814,0.018902436,1.580138,11.0,89.0,0.0087,0.05,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2019-03-04,,153.0,0.5047185,0.018902436,1.1512434,10.9,92.0,0.0071,0.04,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2019-04-10,,125.0,0.1785927,0.020731704,1.3769774,10.5,94.0,0.0095,0.04,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2019-05-09,,184.0,0.03571854,0.00457317,0.8577892,9.9,91.0,0.0061,0.03,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2019-06-24,,346.0,0.03571854,0.00304878,0.4288946,7.4,82.0,0.0046,0.03,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2019-07-18,,6530.0,0.0854139,0.0013109754,0.000677202,13.2,154.0,0.0084,0.06,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2019-08-14,,589.0,0.03649503,0.001067073,0.04063212,7.7,84.0,0.0042,0.03,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2019-09-12,,982.0,0.0854139,0.001829268,0.0225734,7.9,81.0,0.01,0.05,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2019-10-16,,152.0,0.5047185,0.032926824,0.790069,8.5,82.0,0.017,0.04,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2019-11-19,,125.0,0.5590728,0.017378046,1.1060966,9.1,74.0,0.02,0.06,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2019-12-10,,130.0,0.5590728,0.017378046,1.354404,10.6,84.0,0.018,0.08,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2020-01-14,,141.0,0.543543,0.017073168,1.1738168,11.5,93.0,0.021,0.09,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2020-02-12,,125.0,0.3183609,0.023475606,1.4221242,12.2,95.0,0.01,0.25,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2020-03-11,,96.0,0.4193046,0.01676829,1.354404,10.4,88.0,0.038,0.12,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2020-04-07,,141.0,0.2562417,0.012804876,0.9480828,12.0,110.0,0.014,0.08,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2020-05-14,,1470.0,0.0155298,0.003658536,0.3837478,9.9,95.0,,0.04,KANALEN DUURSWOLD,53.319,6.9269
NLD00328,2020-06-15,,152.0,0.03338907,0.0010975608,0.2483074,8.3,90.0,0.0043,0.03,KANALEN DUURSWOLD,53.319,6.9269
